order_id,customer_id,customer_name,customer_email,product_name,category,price,quantity,discount_percent,total_amount,order_date,shipping_city,shipping_province,payment_method,order_status,rating,review_text,is_member,delivery_days,weight_kg
100329,1463,Wilai Saelim,wilai.saelim326@outlook.com,Plus Jacket 508,Fashion,242.45,9,0.0,2182.05,2023-05-13,Surat Thani,Phuket,Credit Card,Returned,4.0,แพ็คเกจไม่แน่นหนา,No,5.0,0.22
102054,1250,Siriporn Chotirat,,Pro Keyboard 398,Books,448.77,9,0.0,4038.93,2024-11-25,Nong Khai,Bangkok,PromptPay,Shipped,5.0,สินค้าดีมาก คุ้มราคา,No,11.0,1.09
102001,2521,Chomphunut Thongdee,chomphunut.thongdee272@yahoo.com,Eco Keyboard 719,Books,752.57,5,30.0,2634.0,2023-05-22,Pattaya,Phuket,Installment,Shipped,5.0,,No,,1.42
100943,2166,Sombat Rattanakul,sombat.rattanakul962@outlook.com,Lite Notebook 224,Fashion,599.03,2,15.0,1018.35,2024-06-27,Bangkok,Khon Kaen,Bank Transfer,Returned,4.0,จะกลับมาซื้อซ้ำแน่นอน,Yes,11.0,0.17
100822,1568,Yupin Yodying,,Mini Speaker 922,Automotive,834.34,1,0.0,,2023-07-15,Phuket,Nonthaburi,TrueMoney Wallet,Cancelled,5.0,คุณภาพต่ำกว่าที่คิด,Yes,4.0,5.84
104550,2712,Suchart Sukjai,,Mini Chair 877,Groceries,994.66,3,5.0,2834.78,2024-12-09,Phuket,Chonburi,Credit Card,Cancelled,5.0,บริการลูกค้าดีเยี่ยม,No,14.0,0.88
100909,1504,Anucha Saelim,anucha.saelim682@gmail.com,Lite Jacket 739,Automotive,,1,20.0,513.59,2024-10-30,Krabi,Bangkok,Credit Card,Cancelled,4.0,บริการลูกค้าดีเยี่ยม,No,3.0,2.98
102516,1917,,wilai.chaiyaporn899@yahoo.com,Ultra Charger 574,Beauty,359.99,8,5.0,2735.92,2025-05-18,Pattaya,Phuket,COD,Completed,,,No,9.0,1.96
100181,2028,Ratana Chotirat,ratana.chotirat445@gmail.com,Pro Lamp 986,Electronics,869.95,4,25.0,2609.85,2025-11-07,Krabi,Nonthaburi,Bank Transfer,Completed,,,No,5.0,2.8
100164,1502,Duangjai Wongsawat,duangjai.wongsawat518@hotmail.com,Pro Backpack 102,Health,731.21,2,20.0,1169.94,2023-03-24,Lampang,Chonburi,Credit Card,Completed,3.0,ของมาช้ากว่ากำหนด,,4.0,0.17
101523,1129,Orawan Naruemon,orawan.naruemon612@gmail.com,Lite Charger 109,Health,395.38,5,30.0,,2024-08-02,Sakon Nakhon,Rayong,Bank Transfer,Completed,3.0,ใช้งานได้ตามที่คาดหวัง,No,8.0,7.02
100451,1797,Sombat Srisuk,,Max Headphone 386,Books,709.49,2,,1348.03,2023-12-10,Bangkok,Songkhla,COD,Processing,5.0,โอเคสำหรับราคานี้,No,8.0,0.53
103983,2596,Thawatchai Chantra,thawatchai.chantra805@gmail.com,Smart Camera 287,Home & Living,428.49,5,25.0,1606.84,2023-02-02,Sakon Nakhon,Phuket,COD,Completed,,,No,2.0,0.35
102538,2096,Suchart Chantra,suchart.chantra30@yahoo.com,Eco Bottle 276,Toys,605.38,6,30.0,2542.6,2024-07-25,,Bangkok,COD,Completed,3.0,จะกลับมาซื้อซ้ำแน่นอน,No,8.0,3.54
104128,1259,Nittaya Yodying,nittaya.yodying210@hotmail.com,Max Watch 278,Toys,1404.86,8,0.0,11238.88,2023-11-12,Nakhon Ratchasima,Nonthaburi,COD,Completed,4.0,โอเคสำหรับราคานี้,No,9.0,1.66
104799,1272,Suree Sinthop,suree.sinthop41@gmail.com,Mini Bottle 798,Electronics,691.07,6,0.0,4146.42,2024-09-09,Hat Yai,Nonthaburi,,Completed,5.0,ของมาช้ากว่ากำหนด,Yes,5.0,0.59
101311,2853,Yupin Chaiyaporn,yupin.chaiyaporn171@yahoo.com,Smart Camera 798,Toys,976.82,5,10.0,4395.69,2025-01-16,Pattaya,Nakhon Ratchasima,TrueMoney Wallet,Completed,,,Yes,10.0,1.14
103149,1057,Prasert Meesuk,prasert.meesuk182@gmail.com,Ultra Mouse 113,Fashion,486.05,9,10.0,3937.0,2023-05-27,Khon Kaen,Chonburi,TrueMoney Wallet,Completed,5.0,,No,7.0,0.39
101111,1858,Malee Naruemon,malee.naruemon324@outlook.com,Pro Bottle 806,Toys,1518.94,4,30.0,4253.03,2024-09-25,Nakhon Ratchasima,Rayong,TrueMoney Wallet,Shipped,,,Yes,10.0,0.85
104570,1331,Somchai Boonmee,somchai.boonmee448@yahoo.com,Ultra Headphone 615,Health,476.29,3,15.0,,2025-05-04,,Khon Kaen,Bank Transfer,Completed,5.0,,No,12.0,0.39
103874,2318,Anan Naruemon,anan.naruemon112@outlook.com,Plus Wallet 341,Health,261.44,1,30.0,183.01,2023-07-26,Nakhon Si Thammarat,Nonthaburi,Credit Card,Completed,4.0,,Yes,11.0,3.17
103489,1955,Ratana Kaewkla,ratana.kaewkla146@yahoo.com,Lite Watch 113,Sports,712.56,4,15.0,2422.7,2024-04-07,Nakhon Si Thammarat,Phuket,Installment,Completed,4.0,ส่งไวมาก ประทับใจ,No,10.0,1.58
101287,2541,Duangjai Phetcharat,duangjai.phetcharat700@hotmail.com,Mini Backpack 783,Groceries,166.05,7,5.0,1104.23,2023-03-25,Buriram,Udon Thani,Installment,Completed,,,No,14.0,0.49
104792,1908,Anucha Chotirat,anucha.chotirat299@yahoo.com,Smart Blender 243,Home & Living,727.38,8,20.0,4655.23,2024-09-25,Nong Khai,Rayong,Bank Transfer,Completed,2.0,,Yes,6.0,2.67
104669,2219,Nittaya Yodying,nittaya.yodying221@outlook.com,Pro Pillow 597,Groceries,58.06,9,0.0,522.54,2024-07-13,Hat Yai,Rayong,TrueMoney Wallet,Cancelled,,บริการลูกค้าดีเยี่ยม,No,,0.42
103680,2607,Suree Saelim,suree.saelim29@yahoo.com,Pro Bottle 335,Automotive,380.38,4,5.0,1445.44,2023-07-11,Buriram,Chiang Mai,TrueMoney Wallet,Processing,4.0,,No,9.0,0.44
104353,2731,Nittaya Intharak,nittaya.intharak33@outlook.com,Smart Sneaker 588,Beauty,303.55,9,15.0,2322.16,2025-06-12,Buriram,Nakhon Ratchasima,COD,Completed,5.0,,Yes,13.0,1.39
104190,1724,Niran Wongsawat,niran.wongsawat564@gmail.com,Lite Pillow 867,Health,712.61,1,0.0,,2025-08-18,Bangkok,Chiang Mai,TrueMoney Wallet,Completed,,,Yes,,1.03
103300,1898,Niran Boonmee,niran.boonmee20@gmail.com,Max Speaker 177,Health,486.38,5,10.0,2188.71,2023-11-07,Trang,Udon Thani,Bank Transfer,Returned,,,No,5.0,0.52
103310,1993,Chaiyot Naruemon,,Smart Notebook 770,Home & Living,264.19,9,0.0,2377.71,2024-02-22,Nong Khai,Songkhla,TrueMoney Wallet,Completed,,,No,2.0,
104579,1104,Chatchai Srisuk,chatchai.srisuk213@hotmail.com,Smart Pillow 906,Beauty,359.11,2,0.0,718.22,2024-02-18,Phuket,Chonburi,Credit Card,Completed,3.0,ของมาช้ากว่ากำหนด,Yes,11.0,1.0
103125,2376,Siriporn Wattana,siriporn.wattana892@outlook.com,Plus Chair 369,Groceries,333.03,2,0.0,666.06,2025-06-19,Rayong,Bangkok,PromptPay,Cancelled,3.0,,Yes,,0.58
100327,1186,Ploy Wattana,ploy.wattana973@gmail.com,Ultra Speaker 868,Health,763.93,4,15.0,2597.36,2025-07-06,Sakon Nakhon,Nonthaburi,Credit Card,Cancelled,3.0,,No,12.0,1.03
101790,1904,Thawatchai Rattanakul,thawatchai.rattanakul836@yahoo.com,Plus Camera 230,Automotive,403.84,9,0.0,3634.56,2025-10-15,Nakhon Si Thammarat,Nakhon Ratchasima,,Completed,5.0,ส่งไวมาก ประทับใจ,No,14.0,1.0
102490,1587,Suchart Srisuk,suchart.srisuk914@gmail.com,Lite Headphone 351,Automotive,378.2,7,0.0,2647.4,2025-08-08,Pattaya,Phuket,COD,Completed,,,Yes,9.0,0.16
102006,2246,Siriporn Saelim,siriporn.saelim43@yahoo.com,Eco Bottle 730,Books,189.75,6,15.0,967.72,2025-01-20,Nonthaburi,Rayong,Credit Card,Shipped,3.0,ของมาช้ากว่ากำหนด,Yes,8.0,1.6
102007,1989,Anucha Prasertsak,anucha.prasertsak855@gmail.com,Eco Sneaker 294,Home & Living,197.55,2,25.0,296.33,2024-03-14,Lampang,Chiang Mai,Credit Card,Completed,,,No,10.0,0.87
101858,1609,Malee Wattana,malee.wattana232@hotmail.com,Max Backpack 283,Books,667.08,2,25.0,1000.62,2023-08-04,Nakhon Ratchasima,Nakhon Ratchasima,Credit Card,Completed,4.0,ใช้งานได้ตามที่คาดหวัง,No,14.0,2.07
104709,2367,Pichit Phetcharat,pichit.phetcharat683@gmail.com,Mini Bottle 148,Sports,242.15,5,0.0,1210.75,2025-11-17,Rayong,Nonthaburi,Credit Card,Processing,,โอเคสำหรับราคานี้,Yes,1.0,
100312,1766,Kittisak Chotirat,kittisak.chotirat158@yahoo.com,Ultra Charger 632,Toys,528.64,5,0.0,2643.2,2025-08-21,Trang,Udon Thani,,Cancelled,4.0,,Yes,11.0,0.59
100832,2156,Chatchai Prasertsak,chatchai.prasertsak74@yahoo.com,Lite Lamp 627,Toys,225.57,2,0.0,451.14,2024-03-24,Lampang,Phuket,Credit Card,Processing,5.0,,Yes,4.0,2.17
103079,2478,Ratana Saelim,ratana.saelim107@hotmail.com,Eco Pillow 724,Health,1137.67,1,0.0,1137.67,2025-06-12,Nong Khai,Chiang Mai,TrueMoney Wallet,Shipped,,,No,2.0,2.71
104741,1785,Prasert Wattana,prasert.wattana540@hotmail.com,Ultra Sneaker 318,Groceries,1422.75,4,0.0,5691.0,2025-07-30,Sakon Nakhon,Rayong,PromptPay,Cancelled,,ของมาช้ากว่ากำหนด,Yes,5.0,1.32
103462,1016,Suree Panyawong,suree.panyawong651@hotmail.com,Ultra Lamp 705,Home & Living,129.39,3,15.0,329.94,2025-08-18,Udon Thani,Nonthaburi,Installment,Completed,5.0,ใช้งานได้ตามที่คาดหวัง,Yes,8.0,0.56
101201,1213,Somsri Srisuk,somsri.srisuk10@gmail.com,Plus Backpack 383,Automotive,174.43,3,0.0,523.29,2024-09-03,Chiang Rai,Bangkok,Credit Card,Completed,,,Yes,1.0,0.75
104414,1819,Wichai Srisuk,wichai.srisuk487@outlook.com,Pro Speaker 384,Health,431.81,7,20.0,2418.14,2023-12-28,Pattaya,Nonthaburi,TrueMoney Wallet,Completed,,บริการลูกค้าดีเยี่ยม,No,4.0,1.61
103547,1359,Anan Sinthop,anan.sinthop368@yahoo.com,Eco Headphone 430,Beauty,717.18,7,25.0,3765.2,2024-11-25,Buriram,Phuket,Credit Card,Processing,4.0,,No,8.0,0.88
104046,1603,Sombat Sinthop,sombat.sinthop808@yahoo.com,Eco Charger 939,Sports,1769.77,9,5.0,15131.53,2024-12-03,Ubon Ratchathani,Songkhla,COD,Returned,5.0,จะกลับมาซื้อซ้ำแน่นอน,No,10.0,2.29
102134,2389,Suchart Thongdee,suchart.thongdee361@yahoo.com,Lite Bottle 230,Automotive,530.64,5,0.0,2653.2,2025-11-19,Udon Thani,Rayong,COD,Processing,2.0,,No,12.0,0.33
103451,2756,Wichai Rattanakul,wichai.rattanakul408@hotmail.com,Smart Desk 359,Groceries,868.41,7,10.0,5470.98,2024-11-24,Pattaya,Nonthaburi,Installment,Shipped,4.0,แพ็คเกจไม่แน่นหนา,,5.0,2.64
102209,1453,Suree Kaewkla,suree.kaewkla206@yahoo.com,Max Charger 209,Health,248.08,9,,2232.72,2023-10-05,Chiang Rai,Udon Thani,TrueMoney Wallet,Processing,5.0,,No,12.0,0.5
101901,1405,Kittisak Chaiyaporn,kittisak.chaiyaporn889@hotmail.com,Ultra Chair 837,Automotive,1336.12,5,5.0,6346.57,2023-07-21,Nong Khai,Phuket,Credit Card,Completed,,,No,1.0,1.0
101481,2312,Wilai Srisuk,wilai.srisuk79@gmail.com,Lite Charger 680,Fashion,811.06,8,0.0,,2024-04-10,Pattaya,Chonburi,TrueMoney Wallet,Shipped,5.0,,Yes,2.0,0.35
100777,1278,Chatchai Chantra,chatchai.chantra776@hotmail.com,Lite Sneaker 554,Electronics,869.63,6,20.0,4174.22,2024-11-07,Nonthaburi,Chonburi,COD,Completed,4.0,จะกลับมาซื้อซ้ำแน่นอน,No,4.0,0.77
100799,1264,Pranee Rattanakul,pranee.rattanakul645@gmail.com,Pro Headphone 468,Electronics,468.04,3,25.0,1053.09,2024-03-07,Sakon Nakhon,Khon Kaen,Installment,Shipped,1.0,,No,12.0,1.16
103714,2035,Chomphunut Chotirat,chomphunut.chotirat61@outlook.com,Pro Watch 361,Books,,9,15.0,5722.2,2023-07-10,Chiang Rai,Khon Kaen,Installment,Processing,5.0,,Yes,9.0,0.18
103942,1198,Somsri Chantra,somsri.chantra928@hotmail.com,Smart Headphone 975,Beauty,147.56,8,0.0,1180.48,2023-08-27,Chiang Rai,Nonthaburi,Credit Card,Completed,1.0,,Yes,,0.87
100054,2267,Orawan Chotirat,orawan.chotirat81@yahoo.com,Eco Camera 376,Health,587.45,1,0.0,587.45,2024-06-25,Nakhon Si Thammarat,Chonburi,Installment,Cancelled,5.0,,No,1.0,2.49
102972,1963,Chaiyot Sinthop,chaiyot.sinthop673@hotmail.com,Smart Mouse 530,Health,144.98,7,,1014.86,2024-03-03,Chiang Mai,Phuket,PromptPay,Cancelled,5.0,,Yes,,1.09
103335,2153,Wichai Chantra,wichai.chantra519@gmail.com,Ultra Speaker 676,ELECTRONICS,1068.85,3,0.0,3206.55,2023-03-11,Hat Yai,Bangkok,TrueMoney Wallet,Processing,4.0,สินค้าดีมาก คุ้มราคา,No,10.0,2.7
101920,2473,Nittaya Boonmee,nittaya.boonmee521@yahoo.com,Pro Speaker 355,BEAUTY,596.05,2,0.0,1192.1,2025-05-29,Lampang,Khon Kaen,PromptPay,Completed,,,No,1.0,1.45
103715,1208,Boonmee Wattana,boonmee.wattana831@gmail.com,Max Backpack 388,Home & Living,283.63,1,5.0,269.45,2025-11-12,Chiang Rai,Nonthaburi,TrueMoney Wallet,Shipped,1.0,,No,14.0,1.06
104670,1420,Wichai Kaewkla,wichai.kaewkla794@hotmail.com,Mini Keyboard 470,Automotive,162.22,7,0.0,,2023-10-25,Trang,Bangkok,Credit Card,Returned,5.0,,Yes,11.0,2.21
100946,2396,Anucha Thongdee,anucha.thongdee301@hotmail.com,Pro Blender 164,Beauty,1121.75,7,0.0,7852.25,2024-05-15,Nong Khai,Chonburi,Bank Transfer,Completed,4.0,,No,8.0,1.06
101701,2920,Chaiyot Panyawong,chaiyot.panyawong690@hotmail.com,Plus Desk 809,Automotive,438.48,3,0.0,1315.44,2024-05-28,Pattaya,Chiang Mai,TrueMoney Wallet,Returned,5.0,,No,10.0,0.58
103293,1832,Kanya Boonmee,kanya.boonmee667@yahoo.com,Lite Chair 542,Automotive,215.92,4,20.0,690.94,2024-10-26,Nakhon Si Thammarat,Rayong,Installment,Completed,1.0,,Yes,10.0,0.13
102161,1689,Chatchai Chotirat,chatchai.chotirat946@hotmail.com,Eco Wallet 972,Sports,817.87,5,,3680.42,2025-09-21,Khon Kaen,Khon Kaen,Installment,Completed,,,No,11.0,0.21
101136,1983,Somchai Thongdee,somchai.thongdee186@yahoo.com,Pro Bottle 264,Groceries,887.05,4,0.0,3548.2,2025-05-23,Bangkok,Chiang Mai,PromptPay,Completed,,สินค้าดีมาก คุ้มราคา,Yes,4.0,2.96
100987,1731,Wichai Wattana,wichai.wattana434@yahoo.com,Smart Headphone 471,Sports,396.03,3,15.0,1009.88,2024-04-04,Ubon Ratchathani,Phuket,TrueMoney Wallet,Processing,4.0,ใช้งานได้ตามที่คาดหวัง,No,5.0,0.72
102549,2341,Chomphunut Phetcharat,chomphunut.phetcharat348@gmail.com,Plus Camera 962,Home & Living,74.73,1,0.0,74.73,2025-11-08,Surat Thani,Khon Kaen,Credit Card,Completed,4.0,,Yes,12.0,1.8
100193,1891,Ploy Wongsawat,ploy.wongsawat457@hotmail.com,Lite Chair 685,Automotive,1372.28,9,0.0,12350.52,2025-03-30,Pattaya,Rayong,,Cancelled,4.0,,No,1.0,1.61
103057,1145,Pichit Meesuk,pichit.meesuk248@hotmail.com,Eco Notebook 960,Beauty,580.96,4,0.0,2323.84,2025-06-17,Nonthaburi,Rayong,COD,Completed,,ของมาช้ากว่ากำหนด,No,6.0,0.61
103246,2962,Duangjai Chantra,,Lite Headphone 597,Automotive,481.95,9,0.0,,2024-04-30,Nakhon Ratchasima,Chiang Mai,Installment,Cancelled,5.0,,No,12.0,0.14
101394,2943,Chomphunut Rattanakul,chomphunut.rattanakul208@hotmail.com,Plus Speaker 561,Electronics,525.04,7,30.0,2572.7,2025-12-18,Bangkok,Nakhon Ratchasima,Bank Transfer,Completed,5.0,,No,6.0,1.16
102637,1607,Yupin Naruemon,,Max Wallet 582,Health,203.33,9,25.0,1372.48,2023-09-09,Bangkok,Songkhla,COD,Completed,5.0,คุณภาพต่ำกว่าที่คิด,No,14.0,2.65
100768,2687,Wichai Srisuk,wichai.srisuk872@outlook.com,Plus Speaker 840,Books,1058.15,9,25.0,7142.51,2024-04-05,,Udon Thani,Bank Transfer,Completed,4.0,,Yes,8.0,0.59
104726,1910,Chaiyot Meesuk,chaiyot.meesuk1@gmail.com,Smart Wallet 697,Electronics,89.3,9,0.0,803.7,2023-04-17,Lampang,Rayong,TrueMoney Wallet,Completed,,สีไม่ตรงตามรูป,Yes,13.0,3.5
103090,1769,Chatchai Naruemon,chatchai.naruemon470@outlook.com,Smart Jacket 269,Sports,580.1,4,,1740.3,2024-09-03,Nakhon Si Thammarat,Udon Thani,COD,Completed,,,No,14.0,1.11
103495,2439,Ploy Sinthop,ploy.sinthop238@outlook.com,Eco Lamp 333,Groceries,743.95,1,20.0,595.16,2025-05-27,Krabi,Rayong,PromptPay,Processing,5.0,โอเคสำหรับราคานี้,No,13.0,0.74
103215,1783,Wichai Meesuk,wichai.meesuk850@yahoo.com,Plus Bottle 889,Health,1000.07,2,5.0,1900.13,2024-09-05,Lampang,Songkhla,PromptPay,Completed,,จะกลับมาซื้อซ้ำแน่นอน,Yes,12.0,0.22
100285,2104,Ploy Sukjai,ploy.sukjai754@yahoo.com,Max Pillow 562,Groceries,386.3,9,15.0,2955.2,2023-12-31,Chiang Mai,Bangkok,TrueMoney Wallet,Cancelled,5.0,,No,14.0,2.29
104963,1702,Yupin Kaewkla,yupin.kaewkla426@gmail.com,Eco Speaker 617,Home & Living,447.47,5,15.0,1901.75,2024-09-21,Chiang Rai,Chonburi,PromptPay,Cancelled,3.0,,No,13.0,3.57
100428,2218,Prasert Panyawong,prasert.panyawong902@gmail.com,Max Sneaker 390,Toys,381.54,8,0.0,3052.32,2024-08-22,Hat Yai,Songkhla,Credit Card,Cancelled,4.0,แพ็คเกจไม่แน่นหนา,No,1.0,1.7
104471,2875,Pichit Chotirat,pichit.chotirat403@yahoo.com,Smart Pillow 728,Electronics,822.21,1,0.0,822.21,2025-01-15,Khon Kaen,Songkhla,Credit Card,Completed,5.0,ส่งไวมาก ประทับใจ,Yes,11.0,3.23
102332,1305,Kittisak Yodying,kittisak.yodying284@yahoo.com,Ultra Wallet 561,Sports,202.42,6,0.0,1214.52,2025-06-28,Trang,Chiang Mai,COD,Returned,3.0,จะกลับมาซื้อซ้ำแน่นอน,No,12.0,2.33
102717,1591,Suree Intharak,suree.intharak183@gmail.com,Max Charger 360,Electronics,173.31,4,0.0,693.24,2024-02-28,Krabi,Khon Kaen,Bank Transfer,Completed,5.0,,Yes,12.0,0.91
102079,1920,Anan Chotirat,anan.chotirat708@yahoo.com,Pro Blender 693,Automotive,1297.81,1,10.0,1168.03,2024-07-04,Udon Thani,Phuket,TrueMoney Wallet,Processing,5.0,,No,,1.9
103389,2726,Pranee Chaiyaporn,pranee.chaiyaporn68@gmail.com,Mini Mouse 190,Sports,746.28,1,0.0,746.28,2023-05-08,Lampang,Udon Thani,Credit Card,Completed,4.0,,No,8.0,0.42
100722,2630,Niran Wattana,niran.wattana915@hotmail.com,Plus Keyboard 393,Fashion,563.77,7,0.0,3946.39,2023-06-28,Chiang Mai,Chonburi,Credit Card,Returned,4.0,,No,,1.05
100951,1470,Malee Chantra,,Pro Desk 185,Books,516.3,8,0.0,4130.4,2025-10-16,Ubon Ratchathani,Chonburi,Installment,Shipped,,,No,10.0,4.35
104406,1437,Siriporn Sukjai,,Pro Pillow 829,Health,708.38,3,0.0,2125.14,2025-09-24,Hat Yai,Udon Thani,Credit Card,Processing,1.0,ใช้งานได้ตามที่คาดหวัง,Yes,9.0,3.79
104845,1882,,anucha.boonmee399@hotmail.com,Eco Wallet 951,Health,532.53,8,0.0,4260.24,2023-12-31,Sakon Nakhon,Rayong,Installment,Completed,3.0,,Yes,9.0,1.62
102262,1760,Chaiyot Chotirat,chaiyot.chotirat455@yahoo.com,Mini Lamp 856,Sports,315.84,8,10.0,2274.05,2025-11-02,Chiang Mai,Songkhla,Credit Card,Returned,,,No,3.0,1.48
100989,1924,Malee Thongdee,malee.thongdee817@hotmail.com,Eco Camera 123,Books,526.92,7,0.0,3688.44,2025-06-03,Bangkok,Udon Thani,Installment,Completed,4.0,,Yes,13.0,2.77
103212,1799,Anucha Naruemon,,Eco Watch 126,Automotive,363.26,5,0.0,1816.3,2023-07-26,Chiang Mai,Phuket,Bank Transfer,Completed,5.0,,No,9.0,1.76
101759,1774,Ratana Boonmee,ratana.boonmee185@yahoo.com,Max Chair 583,Toys,674.07,2,10.0,1213.33,2023-09-07,Sakon Nakhon,Rayong,Bank Transfer,Completed,,จะกลับมาซื้อซ้ำแน่นอน,Yes,7.0,0.76
104129,1989,Chaiyot Boonmee,chaiyot.boonmee304@gmail.com,Max Pillow 290,Automotive,854.51,5,0.0,4272.55,2023-02-08,Nakhon Si Thammarat,Songkhla,PromptPay,Returned,3.0,,Yes,13.0,0.32
100326,2147,Chomphunut Saelim,chomphunut.saelim505@outlook.com,Lite Bottle 926,Groceries,687.58,2,5.0,1306.4,2025-12-30,Chiang Mai,Songkhla,TrueMoney Wallet,Completed,3.0,,No,10.0,4.05
102608,1754,Anucha Phetcharat,anucha.phetcharat464@hotmail.com,Smart Mouse 130,Beauty,270.59,4,0.0,1082.36,2024-01-19,Udon Thani,Chiang Mai,Installment,Returned,,ส่งไวมาก ประทับใจ,No,13.0,
101383,2191,Suree Naruemon,suree.naruemon22@gmail.com,Mini Camera 334,Toys,205.82,7,30.0,1008.52,2025-01-25,Nonthaburi,Rayong,COD,Completed,5.0,,Yes,4.0,1.39
101724,2858,Chomphunut Phetcharat,chomphunut.phetcharat209@gmail.com,Plus Chair 967,Automotive,192.51,1,0.0,192.51,2025-01-07,Chiang Mai,Phuket,Bank Transfer,Cancelled,5.0,,No,6.0,2.11
101086,1762,Anucha Sinthop,anucha.sinthop536@yahoo.com,Max Blender 245,Health,817.18,3,0.0,2451.54,2025-06-30,Pattaya,Chiang Mai,Installment,Returned,5.0,ของมาช้ากว่ากำหนด,No,8.0,2.73
102523,1121,Nittaya Sukjai,nittaya.sukjai303@gmail.com,Max Wallet 406,Home & Living,602.19,9,20.0,4335.77,2024-11-24,Trang,Bangkok,TrueMoney Wallet,Completed,,,Yes,2.0,0.54
100341,2171,Niran Panyawong,,Smart Chair 157,Toys,967.06,3,0.0,2901.18,2024-02-05,,Songkhla,PromptPay,Returned,5.0,,No,2.0,1.83
103701,1922,Sombat Yodying,sombat.yodying510@hotmail.com,Pro Speaker 755,Toys,420.35,6,0.0,2522.1,2024-12-27,Hat Yai,Nonthaburi,Installment,Completed,5.0,,Yes,14.0,0.68
100147,2698,Kanya Boonmee,kanya.boonmee801@gmail.com,Pro Sneaker 430,Sports,716.68,4,10.0,2580.05,2023-10-28,Hat Yai,Bangkok,COD,Completed,1.0,บริการลูกค้าดีเยี่ยม,No,11.0,1.65
100688,2348,Wilai Prasertsak,wilai.prasertsak931@outlook.com,Plus Camera 279,Beauty,171.37,4,10.0,616.93,2023-06-06,Lampang,Nonthaburi,COD,Shipped,5.0,,Yes,10.0,1.57
103432,1699,Boonmee Panyawong,boonmee.panyawong672@yahoo.com,Max Watch 194,Books,309.55,5,0.0,1547.75,2024-05-05,Nakhon Si Thammarat,Chonburi,PromptPay,Completed,5.0,คุณภาพต่ำกว่าที่คิด,No,6.0,0.35
100966,2371,Duangjai Sinthop,duangjai.sinthop945@outlook.com,Smart Mouse 954,Health,491.43,3,5.0,,2025-08-17,Udon Thani,Chonburi,Credit Card,Completed,,,No,2.0,
104751,1108,Yupin Yodying,yupin.yodying110@hotmail.com,Max Jacket 777,Electronics,289.82,8,15.0,1970.78,2024-02-10,Udon Thani,Nonthaburi,PromptPay,Completed,4.0,ส่งไวมาก ประทับใจ,No,2.0,
102203,1327,Malee Intharak,,Lite Backpack 815,Automotive,760.3,1,0.0,760.3,2024-04-26,Surat Thani,Nakhon Ratchasima,Credit Card,Cancelled,5.0,คุณภาพต่ำกว่าที่คิด,No,6.0,1.89
102713,2033,Boonmee Naruemon,boonmee.naruemon502@yahoo.com,Eco Camera 669,Groceries,525.82,6,0.0,3154.92,2025-07-08,Lampang,Khon Kaen,COD,Returned,4.0,,Yes,3.0,
103572,2511,Kittisak Sinthop,kittisak.sinthop918@yahoo.com,Max Keyboard 402,Toys,399.04,9,15.0,3052.66,2024-02-20,Sakon Nakhon,Rayong,Bank Transfer,Completed,,,Yes,10.0,1.12
101990,2109,Rungnapa Sukjai,rungnapa.sukjai676@hotmail.com,Mini Camera 638,Home & Living,590.0,5,0.0,2950.0,2025-02-18,Lampang,Khon Kaen,PromptPay,Completed,4.0,,No,2.0,0.8
104124,2915,Pichit Panyawong,pichit.panyawong537@yahoo.com,Eco Wallet 309,Health,332.24,6,0.0,1993.44,2025-06-11,Ubon Ratchathani,Songkhla,Installment,Completed,5.0,,Yes,14.0,3.41
104766,1342,Kanya Sinthop,kanya.sinthop447@outlook.com,Smart Headphone 196,Automotive ,2091.22,5,15.0,8887.68,2025-08-30,Lampang,Phuket,,Completed,5.0,ใช้งานได้ตามที่คาดหวัง,No,9.0,0.12
103600,1413,Boonmee Sukjai,boonmee.sukjai988@gmail.com,Ultra Bottle 239,Electronics,525.87,9,0.0,4732.83,2025-08-17,Krabi,Nonthaburi,Bank Transfer,Completed,3.0,,No,9.0,0.11
104590,1712,Chomphunut Rattanakul,chomphunut.rattanakul369@outlook.com,Lite Headphone 387,Fashion,787.26,7,0.0,5510.82,2023-12-03,Trang,Nakhon Ratchasima,TrueMoney Wallet,Completed,,,No,7.0,1.92
103686,2923,Thawatchai Sukjai,thawatchai.sukjai894@hotmail.com,Max Camera 599,Books,203.41,1,15.0,172.9,2025-03-14,Hat Yai,Songkhla,PromptPay,Completed,3.0,,Yes,4.0,0.31
104416,1405,Anucha Panyawong,anucha.panyawong929@hotmail.com,Smart Headphone 259,Home & Living,570.09,5,5.0,2707.93,2024-10-02,Nonthaburi,Nonthaburi,COD,Completed,4.0,แพ็คเกจไม่แน่นหนา,Yes,3.0,1.76
100385,1403,Somsri Chantra,somsri.chantra860@gmail.com,Eco Desk 210,Groceries,484.68,6,10.0,2617.27,2025-09-08,Rayong,Nakhon Ratchasima,Installment,Shipped,,โอเคสำหรับราคานี้,Yes,1.0,0.83
104393,2347,Malee Wattana,malee.wattana6@outlook.com,Ultra Wallet 179,Automotive,650.33,7,20.0,3641.85,2024-06-07,Rayong,Nonthaburi,Installment,Completed,4.0,,No,3.0,0.26
